,oracle_calls,scaffold,smiles,reward,penalized_reward,tpsa_raw_values,tpsa_reward,mw_raw_values,mw_reward,num_rings_raw_values,num_rings_reward
3,253,O=C(Nc1ccccc1)Nc1cccc2c1OC(=O)CO2,c1cc2c(c(NC(Nc3c(C)cccc3)=O)c1)OC(=O)CO2,0.5356295,0.5356295108795166,76.66000000000001,0.15367155,298.29800000000006,1.0,3.0,1.0
4,253,O=C(Nc1ccccc1)Nc1cccc2cc[nH]c12,n1(C)c2c(NC(=O)Nc3ccc(OC)cc3)cccc2c(O)c1,0.533468,0.5334680080413818,75.52000000000001,0.15181863,311.34100000000007,1.0,3.0,1.0
5,253,c1cc(-n2cnnc2)ccc1-c1ccc2c(c1)OCO2,c1nncn1-c1ccc(-c2ccc3c(c2)OC(C)(C)O3)c(OC)c1,0.50153005,0.5015300512313843,58.400000000000006,0.12615106,323.35200000000003,1.0,4.0,1.0
6,253,O=C(Nc1ccccc1)Nc1ccccc1,O=C(Nc1ccc(OC)cc1)Nc1ccc(OC)cc1,0.5037161,0.5037161111831665,59.59,0.12780787,272.304,1.0,2.0,1.0
7,253,O=C1COc2ccc(CNC(=O)c3ccc4ccccc4c3)cc2N1,C(NCc1cc2c(cc1)OCC(=O)N2)(=O)c1cc2ccccc2cc1,0.5182489,0.5182489156723022,67.43,0.13919231,332.359,1.0,4.0,1.0
8,253,O=c1[nH]ncc2ccccc12,c1cc2c(=O)[nH]nc(CNCCNCCCO)c2cc1,0.5612768,0.5612767934799194,90.04,0.17681994,276.3399999999999,1.0,2.0,1.0
9,253,O=C(Nc1c[nH]c2ccccc12)Nc1coc2ccccc12,c1(NC(Nc2c[nH]c3c2cccc3)=O)coc2ccccc21,0.52317274,0.5231727361679077,70.06,0.14319745,291.31000000000006,1.0,4.0,1.0
0,263,O=C(Nc1ccccc1)Nc1cccc2ccccc12,N(C(Nc1ccc(OC)cc1)=O)c1cccc2c1ccc(OC)c2,0.5037161,0.5037161111831665,59.59,0.12780787,322.3640000000001,1.0,3.0,1.0
1,263,O=C1COC(=O)N1CCCSc1nc2ccccc2o1,C1(=O)N(CCCSc2nc3c(cccc3)o2)C(=O)CO1,0.5280255,0.5280255079269409,72.64,0.14721927,292.3160000000001,1.0,3.0,1.0
2,263,O=C(Nc1ccccc1)Nc1ccccc1,c1c(OC)cccc1NC(Nc1cccc(OC)c1)=O,0.5037161,0.5037161111831665,59.589999999999996,0.12780787,272.304,1.0,2.0,1.0
3,263,,C(NCCNCCCO)CCCO,0.0,0.0,64.52,0.13487063,190.28699999999998,1.0,0.0,0.0
4,263,O=C(C1CC1)N1CCc2cc(S(=O)(=O)NCc3ccccc3)ccc21,c1c(CNS(=O)(=O)c2ccc3c(c2)CCN3C(C2CC2)=O)cccc1,0.04349745,0.04349745064973831,66.48,0.13776883,356.4470000000001,0.00059736596,4.0,1.0
5,263,c1ccc2[nH]ccc2c1,c12ccc(OC)cc1[nH]cc2NC(=O)O,0.5312538,0.5312538146972656,74.35,0.14993608,206.201,1.0,2.0,1.0
6,263,O=C1COc2ccc(NC(=O)C3CCCN3)cc2N1,C1(C(=O)Nc2ccc3c(c2)NC(=O)CO3)N(C)CCC1,0.5243181,0.5243180990219116,70.67,0.14414,275.30800000000005,1.0,3.0,1.0
7,263,O=C(Nc1ccccc1)Nc1c(C(=O)Nc2ccccc2)cnc2ccccc12,n1c2ccccc2c(NC(Nc2cc(OC)ccc2)=O)c(C(Nc2ccc(Cl)cc2)=O)c1,0.0,0.0,92.35,0.18108252,446.8940000000001,0.0,4.0,1.0
8,263,C1CO[C@@H]2CCCC2C1,C1C2[C@H](OCCC2)[C@H](N)C1,0.46013847,0.4601384699344635,35.25,0.097423926,141.214,1.0,2.0,1.0
9,263,O=C(CSc1nc2ccccc2o1)Nc1ccccc1,C(Nc1ccc(C(C)C)cc1)(CSc1oc2ccccc2n1)=O,0.49555084,0.49555084109306335,55.13,0.12169274,326.42100000000005,1.0,3.0,1.0
0,273,O=C1COc2ccc3ccccc3c2N1,c12c3c(ccc1cccc2)OCC(=O)N3C,0.45028353,0.4502835273742676,29.54,0.09129735,213.23599999999996,1.0,3.0,1.0
1,273,O=C(Nc1ccccc1)Nc1ccc2[nH]ccc2c1,N(C(=O)Nc1cc2c(cc1)n(C)cc2)c1ccc(OC)cc1,0.49584246,0.49584245681762695,55.290000000000006,0.12190769,295.34200000000004,1.0,3.0,1.0
2,273,C1CNCCN1,C(N1CC(CCO)N(CC=C(C)C)CC1)(CCCO)CO,0.0,0.0,67.17,0.1388015,300.443,1.0,1.0,0.0
3,273,O=C(Nc1ccccc1)Nc1cccc2ccccc12,c12c(c(NC(Nc3ccc(OCC)cc3)=O)ccc1)cccc2,0.48690423,0.48690423369407654,50.36,0.11543318,306.365,1.0,3.0,1.0
4,273,c1ccc2ncccc2c1,c1(NCCN(C)C)c2c(ccc(OC)c2)ncc1,0.46386942,0.4638694226741791,37.39,0.09981304,245.326,1.0,2.0,1.0
5,273,O=C(Nc1ccccc1)C1Oc2ccccc2NC1=O,O=C1Nc2ccc(OC)cc2OC1C(Nc1ccc(OC)cc1)=O,0.5532705,0.5532705187797546,85.89000000000001,0.16936065,328.32400000000007,1.0,3.0,1.0
6,273,c1ccc2ncccc2c1,c1(CNCCNCCCO)cc(OC)cc2c1nccc2,0.51634574,0.516345739364624,66.41,0.13766444,289.379,1.0,2.0,1.0
7,273,O=C(Nc1ccccc1)c1ccc2ccccc2c1,c1cc(OC)ccc1NC(c1cc2ccccc2c(O)c1)=O,0.50182366,0.5018236637115479,58.559999999999995,0.12637275,293.322,1.0,3.0,1.0
8,273,O=C(Nc1ccccc1)Nc1ccccc1,c1(F)ccc(NC(=O)Nc2ccc(OC)cc2)cc1,0.48690423,0.48690423369407654,50.36,0.11543318,260.26800000000003,1.0,2.0,1.0
9,273,c1ccc2ccccc2c1,O(C)c1ccc2c(C(=O)O)cccc2c1,0.4800283,0.48002830147743225,46.53,0.11061157,202.209,1.0,2.0,1.0
0,284,C1CCC(NCCNC2CC2)CC1,N(CCNC1CCC(N)(C)CC1)(CC=C(C)C)C1CC1,0.47072047,0.47072046995162964,41.29,0.10430119,279.47200000000004,1.0,2.0,1.0
1,284,O=C1COCCN1CCCN1CCOC2(C1=O)c1ccccc1-c1ccccc12,O1CCN(CCCN2C(=O)COCC2)C(=O)C12c1ccccc1-c1ccccc12,0.0,0.0,59.080000000000005,0.12709555,392.45500000000004,0.0,5.0,1.0
2,284,c1ccc(-c2cnnc3ccccc23)cc1,c1(OC)ccc2c(-c3ccc(C(C)C)cc3)cnnc2c1,0.4597213,0.45972129702568054,35.010000000000005,0.09715919,278.355,1.0,3.0,1.0
3,284,O=C1NC(=O)c2ccccc21,C(N1C(=O)c2ccccc2C1=O)CCO,0.5000818,0.5000817775726318,57.61,0.12506133,205.21299999999994,1.0,2.0,1.0
4,284,O=C(Nc1ccccc1)Nc1ccccc1,c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OC,0.48690423,0.48690423369407654,50.36,0.11543318,276.723,1.0,2.0,1.0
5,284,c1ccc2c(c1)CCc1ccccc1-2,c12c(cc(OC)cc1)CCc1ccc(OC)cc1-2,0.4315865,0.43158650398254395,18.46,0.08039028,240.30199999999996,1.0,3.0,1.0
6,284,O=C(Nc1ccc2[nH]c(=O)c(=O)oc2c1)C1CCCCC1,C1(=O)Oc2cc(NC(=O)C3CCCCC3)ccc2NC1=O,0.56540215,0.5654021501541138,92.16999999999999,0.18074751,288.30299999999994,1.0,3.0,1.0
7,284,O=C(CSc1nc2ccccc2o1)Nc1nc2ccccc2s1,C(CSc1oc2c(n1)cccc2)(=O)Nc1nc2ccccc2s1,0.5193426,0.5193426012992859,68.02000000000001,0.14008255,341.4170000000001,0.9999489,4.0,1.0
8,284,O=C(NCc1coc2ccccc12)c1ccccc1,O=C(c1ccccc1O)NCc1coc2c1cc(OC)cc2,0.5262549,0.5262548923492432,71.7,0.14574324,297.31,1.0,3.0,1.0
9,284,c1ccc2c(NC3CCCCC3)cccc2c1,N(C1CCC(N)(C)CC1)c1c2cc(OC)ccc2ccc1,0.48137,0.4813700020313263,47.28,0.11154165,284.403,1.0,3.0,1.0
10,284,O=C(Nc1ccccc1)Nc1cccc2[nH]ccc12,c12c(c(NC(Nc3ccc(OC)cc3)=O)ccc1)c(C)cn2C,0.49584246,0.49584245681762695,55.29,0.12190769,309.369,1.0,3.0,1.0
0,292,O=C1COc2ccc(CNC(=O)c3ccccc3)cc2N1,c1ccccc1C(NCc1cc2c(cc1)OCC(=O)N2)=O,0.5182489,0.5182489156723022,67.43,0.13919231,282.299,1.0,3.0,1.0
1,292,O=C(Nc1ccccc1)Nc1cccc2c1OC2=O,c1cccc(NC(=O)Nc2cccc3c2OC3=O)c1OC,0.5356295,0.5356295108795166,76.66000000000001,0.15367155,284.271,1.0,3.0,1.0
2,292,O=C(Nc1ccccc1)Nc1coc2ccccc12,c1c(C)c(NC(=O)Nc2c3c(oc2)ccc(OC)c3)ccc1,0.5109362,0.5109362006187439,63.5,0.13338286,296.32599999999996,1.0,3.0,1.0
3,292,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1,c1cccc(C(=O)Nc2ccc(-c3oc4c(cccc4)n3)cc2)c1,0.49555084,0.49555084109306335,55.13,0.12169274,314.344,1.0,4.0,1.0
4,292,O=C1COc2ccccc2N1,c12cc(NS(=O)(C)=O)ccc1OCC(=O)N2,0.5505987,0.550598680973053,84.5,0.16691889,242.25599999999997,1.0,2.0,1.0
5,292,O=C(C1CC1)N1CCc2cc(S(=O)(=O)C3CCCCC3)ccc21,C1CCCCC1S(c1ccc2c(c1)CCN2C(C1CC1)=O)(=O)=O,0.49431267,0.49431267380714417,54.45,0.120782845,333.45300000000015,1.0,4.0,1.0
6,292,O=C(NCCCc1ccoc1)[C@@H]1CCNC1=O,N(C([C@H]1C(=O)NC[C@@H]1C)=O)(CCCc1ccoc1)C,0.5091768,0.5091767907142639,62.550000000000004,0.13200969,264.325,1.0,2.0,1.0
7,292,O=C(NCc1ccc2[nH]c3ccccc3c2c1)C1CCCCC1,O=C(NCc1cc2c3c([nH]c2cc1)cccc3)C1CCCCC1,0.47710267,0.477102667093277,44.89,0.108601436,306.40900000000016,1.0,4.0,1.0
0,296,O=C1COc2ccccc2N1,O=C1COc2c(ccc(OC)c2)N1CC=C(C)C,0.46628606,0.4662860631942749,38.77,0.101381175,247.29399999999995,1.0,2.0,1.0
1,296,O=C1CCC2(CCc3c2[nH]c2ccccc32)O1,c1ccc2c(c1)[nH]c1c2CCC12OC(=O)CC2,0.47213396,0.47213396430015564,42.09,0.10524361,227.26299999999992,1.0,4.0,1.0
2,296,O=C1c2ccccc2-c2ccccc2C12OCCCO2,c1c2c(ccc1)C(=O)C1(OCCCO1)c1cc(OC)ccc1-2,0.47687125,0.4768712520599365,44.760000000000005,0.108443476,296.32199999999995,1.0,4.0,1.0
3,296,O=C1COc2cc(NC(=O)c3ccccc3)ccc2N1,O1c2cc(NC(=O)c3ccccc3)ccc2NC(=O)C1,0.5182489,0.5182489156723022,67.43,0.13919231,268.27200000000005,1.0,3.0,1.0
0,305,O=C1NCC[C@H]1C(=O)Nc1ccccc1,O=C1[C@H](C(Nc2ccc(Cl)cc2)=O)[C@H](C)CN1,0.5011632,0.5011631846427917,58.2,0.12587442,252.701,1.0,2.0,1.0
1,305,O=C1COc2cc(C(=O)Nc3ccccc3)ccc2N1,C(c1ccc2c(c1)OCC(=O)N2)(Nc1cccc(OC)c1)=O,0.5356295,0.5356295108795166,76.66,0.15367155,298.29800000000006,1.0,3.0,1.0
2,305,O=C1COc2ccc(C(=O)Nc3ccccc3)cc2N1,CCOc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CO3)cc1,0.5356295,0.5356295108795166,76.66000000000001,0.15367155,312.3250000000001,1.0,3.0,1.0
3,305,O=S(=O)(c1ccc2c(c1)oc1ccccc12)C1CCCCC1,c1cccc2c1-c1ccc(S(=O)(C3CCCCC3)=O)cc1O2,0.48137,0.4813700020313263,47.28,0.11154165,314.406,1.0,4.0,1.0
4,305,O=C(Nc1ccccc1)Nc1c[nH]c2ccccc12,n1(C)c2c(c(NC(Nc3ccc(OCC)cc3)=O)c1)cccc2,0.49584246,0.49584245681762695,55.29,0.12190769,309.36899999999997,1.0,3.0,1.0
5,305,O=C(Nc1cccc2c1OC2=O)Nc1coc2ccccc12,O=C(Nc1coc2ccccc21)Nc1c2c(ccc1)C(=O)O2,0.54307294,0.5430729389190674,80.57000000000001,0.16016753,294.2660000000001,1.0,4.0,1.0
6,305,O=C1c2ccccc2C(=O)N1CCc1ccoc1,C(CN1C(=O)c2c(cccc2)C1=O)c1ccoc1,0.48719278,0.4871927797794342,50.52,0.115638524,241.24599999999998,1.0,3.0,1.0
7,305,O=C(Nc1ccccc1)Nc1cccc2c1OC2=O,c1cccc(NC(Nc2c3c(ccc2)C(=O)O3)=O)c1C,0.5182489,0.5182489156723022,67.43,0.13919231,268.272,1.0,3.0,1.0
8,305,O=C(Nc1ccccc1)Nc1coc2ccccc12,c1c(C(C)C)ccc(NC(Nc2c3c(oc2)ccc(OC)c3)=O)c1,0.5109362,0.5109362006187439,63.50000000000001,0.13338286,324.38000000000005,1.0,3.0,1.0
0,316,O=C1COc2cc(NC(=O)C3CCCN3)ccc2N1,N1C(=O)COc2c1ccc(NC(=O)C1N(C)CCC1)c2,0.5243181,0.5243180990219116,70.67,0.14414,275.308,1.0,3.0,1.0
1,316,O=C1COc2ccc(CNC(=O)c3ccccc3)cc2N1,c1(C(NCc2cc3c(cc2)OCC(=O)N3)=O)ccccc1O,0.55667996,0.5566799640655518,87.66000000000001,0.172511,298.298,1.0,3.0,1.0
2,316,O=c1[nH]ccc2c1CCCC2,[nH]1c(=O)c2c(c(CNCCNCCO)c1)CCCC2,0.5365598,0.5365598201751709,77.15,0.15447365,265.35699999999997,1.0,2.0,1.0
3,316,c1ccc2ncccc2c1,C(CNCCO)NCc1cc(OC)cc2cccnc21,0.51634574,0.516345739364624,66.41,0.13766444,275.35200000000003,1.0,2.0,1.0
4,316,c1ccc2[nH]c(NCCCCn3cncn3)nc2c1,C(Nc1[nH]c2ccccc2n1)CCCn1cncn1,0.52572805,0.5257280468940735,71.42,0.14530595,256.31299999999993,1.0,3.0,1.0
5,316,O=C1c2ccccc2-c2c1[nH]c1cc(NC(=O)C3CCCCC3)ccc21,c1cc2c3c([nH]c2cc1NC(C1CCCCC1)=O)C(=O)c1ccccc1-3,0.5078133,0.5078132748603821,61.96,0.13116293,344.414,0.9983919,5.0,1.0
6,316,c1ccc(N[C@@H]2CCCc3[nH]ncc32)cc1,N([C@H]1c2cnn(C)c2CCC1)c1cc(OC)ccc1,0.46683007,0.4668300747871399,39.08,0.101736434,257.337,1.0,3.0,1.0
7,316,c1ccc2c(c1)CNC2,c1cccc2c1C(C(=O)O)N(C)C2,0.46939784,0.4693978428840637,40.54,0.10342446,177.20299999999997,1.0,2.0,1.0
8,316,O=C(Nc1ccccc1)[C@@H]1C2CCC(C2)[C@H]1CC1CC1,C1(C([C@H]2[C@H](C(=O)Nc3ccc(Cl)cc3)C3CCC2C3)NCCCO)CC1,1.6490963e-05,1.6490963389514945e-05,61.36,0.13030654,376.9280000000002,3.4416914e-14,4.0,1.0
9,316,c1ccc2ccccc2c1,C(N[C@H](CNCc1cc(O)c2c(cccc2)c1)C(C)C)(CC(C)C)=O,0.5069481,0.5069481134414673,61.36,0.13030654,342.4830000000001,0.99982566,2.0,1.0
10,316,O=C(c1ccccc1)N1CCCCCC1,C(C)Oc1c(N)cc(C(N2CCCCCC2)=O)cc1,0.49633473,0.4963347315788269,55.56,0.12227115,262.3529999999999,1.0,2.0,1.0
0,321,O=C(Nc1cccc2c1OC2=O)Nc1cccc2c1OC2=O,O1C(=O)c2cccc(NC(=O)Nc3c4c(ccc3)C(=O)O4)c21,0.56843,0.5684300065040588,93.73,0.18366694,296.23800000000006,1.0,4.0,1.0
1,321,O=C(Nc1ccccc1)Nc1ccccc1,Cc1cc(NC(=O)Nc2cc(OC)ccc2)ccc1,0.48690423,0.48690423369407654,50.36,0.11543318,256.305,1.0,2.0,1.0
2,321,O=C(Nc1ccccc1)Nc1n[nH]c2ccccc12,C(Nc1nn(C)c2c1cccc2)(=O)Nc1cccc(OC)c1,0.51965064,0.5196506381034851,68.18,0.14032479,296.33000000000004,1.0,3.0,1.0
3,321,c1ccc2ncccc2c1,C(O)c1cc2c(NCCCO)c(CO)cnc2cc1,0.5527319,0.5527318716049194,85.61,0.1688665,262.30899999999997,1.0,2.0,1.0
4,321,c1ccc2c(c1)nc1cnccn12,n1c2n(ccnc2N)c2ccc(C(=O)O)cc12,0.5680027,0.5680027008056641,93.51,0.18325303,228.211,1.0,3.0,1.0
0,329,O=C(Nc1ccc2c(c1)OC2=O)c1ccccc1,c1cc(NC(=O)c2ccccc2)cc2c1C(=O)O2,0.49604297,0.49604296684265137,55.400000000000006,0.12205565,239.22999999999996,1.0,3.0,1.0
1,329,c1ccc2ncccc2c1,c12c(O)cc(CNCCNCCCO)nc1cccc2,0.5370537,0.5370537042617798,77.41,0.15490064,275.352,1.0,2.0,1.0
2,329,O=C1COc2cc(OC(=O)Nc3ccccc3)ccc2N1,O=C(Nc1ccc(OC)cc1)Oc1ccc2c(c1)OCC(=O)N2,0.5532705,0.5532705187797546,85.89000000000001,0.16936065,314.2970000000001,1.0,3.0,1.0
3,329,O=C1COC(=O)N1CCCSc1nnc2cnccn12,c12nnc(SCCCN3C(=O)COC3=O)n1ccnc2,0.5605999,0.5605999231338501,89.69000000000001,0.176181,293.308,1.0,3.0,1.0
4,329,O=C1COc2c(cccc2NC(=O)Nc2ccccc2)N1,N1C(=O)COc2c(NC(=O)Nc3ccc(OC)cc3)cccc21,0.55866766,0.5586676597595215,88.69000000000001,0.1743655,313.31300000000005,1.0,3.0,1.0
5,329,O=C1NCC[C@H]1C(=O)Nc1ccccc1,[C@H]1(C)CNC(=O)[C@@H]1C(N(c1ccc(Cl)cc1)C)=O,0.4851931,0.4851931035518646,49.410000000000004,0.11422044,266.728,1.0,2.0,1.0
6,329,O=C1COc2ccc(NC(=O)c3ccccc3)cc2N1,C1Oc2ccc(NC(c3ccccc3)=O)cc2NC1=O,0.5182489,0.5182489156723022,67.43,0.13919231,268.27200000000005,1.0,3.0,1.0
7,329,O=C1CCN1CCCn1cncn1,N1(CCCn2cncn2)C(=O)C(O)(C)C1,0.52540827,0.5254082679748535,71.25,0.14504099,210.23699999999997,1.0,2.0,1.0
0,336,O=C1COc2ccc(NC(=O)c3ccccc3)cc2N1,O=C1Nc2c(ccc(NC(c3ccc(OC)cc3)=O)c2)OC1,0.5356295,0.5356295108795166,76.66000000000001,0.15367155,298.29800000000006,1.0,3.0,1.0
1,336,O=C1COc2ccc(S(=O)(=O)NCC3CC3)cc2N1,c1c2c(cc(S(NCC3CC3)(=O)=O)c1)NC(=O)CO2,0.5505987,0.550598680973053,84.50000000000001,0.16691889,282.321,1.0,3.0,1.0
2,336,O=C1COCCN1CCCn1cncn1,C1OCCN(CCCn2cncn2)C1=O,0.5049309,0.5049309134483337,60.25,0.12873477,210.237,1.0,2.0,1.0
3,336,O=C1COc2ccccc2N1,c1c2c(ccc1CNCCNCCO)NC(=O)CO2,0.5469932,0.5469931960105896,82.62,0.16366124,265.313,1.0,2.0,1.0
4,336,O=C1c2[nH]c3ccccc3c2C(=O)N1CC1CC1,c12ccccc1c1c([nH]2)C(=O)N(C(C2CC2)O)C1=O,0.5294591,0.5294591188430786,73.4,0.14842167,256.26099999999997,1.0,4.0,1.0
5,336,O=C(Nc1cccc2c1OC(=O)CO2)Nc1cccc2c1OC2=O,c12c(c(NC(=O)Nc3c4c(ccc3)C(=O)O4)ccc1)OC(=O)CO2,0.5864448,0.5864447951316833,102.96000000000002,0.20168863,326.2640000000001,1.0,4.0,1.0
6,336,O=C(Nc1ccccc1)Nc1cccc2c1OC(=O)CO2,c1c(OC)cccc1NC(=O)Nc1cccc2c1OC(=O)CO2,0.5532705,0.5532705187797546,85.89,0.16936065,314.2970000000001,1.0,3.0,1.0
0,341,O=C(Nc1ccccc1)Nc1cccc2c1OC2=O,c1c(NC(=O)Nc2c3c(ccc2)C(=O)O3)ccc(OC)c1,0.5356295,0.5356295108795166,76.66000000000001,0.15367155,284.271,1.0,3.0,1.0
1,341,O=C(NCc1ccc2oc(=O)c(=O)[nH]c2c1)c1ccccc1,O=c1c(=O)[nH]c2c(ccc(CNC(=O)c3c(O)cccc3)c2)o1,0.60500836,0.6050083637237549,112.4,0.22145429,312.281,1.0,3.0,1.0
2,341,O=C1COc2ccc(NS(=O)(=O)C3CC3)cc2N1,C1C(S(=O)(=O)Nc2cc3c(cc2)OCC(=O)N3)C1,0.5505987,0.550598680973053,84.5,0.16691889,268.29400000000004,1.0,3.0,1.0
3,341,O=C(Nc1ccccc1)Nc1c[nH]c2ccccc12,c1c(NC(=O)Nc2ccccc2C)c2ccccc2n1C,0.4791887,0.0,46.06,0.110032186,279.343,1.0,3.0,1.0
4,341,O=C(Nc1ccccc1)Nc1cccc2c1OCC(=O)O2,c12c(c(NC(Nc3cccc(OC)c3)=O)ccc1)OCC(=O)O2,0.5532705,0.5532705187797546,85.89,0.16936065,314.29700000000014,1.0,3.0,1.0
0,343,c1ccc(-c2cccc3ccccc23)cc1,c1c(-c2c3ccc(S(NCCNC)(=O)=O)cc3ccc2)ccc(CO)c1,0.00020856918,0.00020856918126810342,78.42999999999999,0.15658508,370.47400000000005,5.7942873e-11,3.0,1.0
1,343,O=C1COc2ccc(NC(=O)Nc3ccccc3)cc2N1,N(c1ccc(OC)cc1)C(=O)Nc1ccc2c(c1)NC(=O)CO2,0.55866766,0.5586676597595215,88.69000000000001,0.1743655,313.3130000000001,1.0,3.0,1.0
0,349,c1cnc2[nH]ncc2c1,c12c(n(C)nc1N)ncc(CO)c2CO,0.57516414,0.5751641392707825,97.19000000000001,0.19027223,208.22099999999998,1.0,2.0,1.0
1,349,O=c1ccc2c(=O)[nH]ncc2[nH]1,[nH]1c(=O)ccc2c1c(CNCCNCCCO)n[nH]c2=O,0.6257519,0.6257519125938416,122.9,0.24502283,293.327,1.0,2.0,1.0
2,349,O=C1OC(=O)[C@@H]2CCC12,[C@]12(C)CC[C@H]1C(=O)OC2=O,0.47440124,0.47440123558044434,43.370000000000005,0.106767096,140.13799999999998,1.0,2.0,1.0
3,349,O=C(NCC1CC1)c1coc2ccccc12,O(c1cc2occ(C(=O)NCC3CC3)c2cc1)C,0.4889082,0.48890820145606995,51.47,0.11686433,245.27799999999996,1.0,3.0,1.0
4,349,O=C(CC1CC1)NCc1ccc2c(c1)NC(=O)CO2,C(C)(O)(C(NCc1ccc2c(c1)NC(=O)CO2)=O)C1CC1,0.55667996,0.5566799640655518,87.66,0.172511,290.3190000000001,1.0,3.0,1.0
5,349,O=C1COc2ccc(C(=O)NCc3ccccc3)cc2N1,C(NC(=O)c1ccc2c(c1)NC(=O)CO2)c1cc(OC)c(OC)cc1,0.5532429,0.5532429218292236,85.89000000000001,0.16936065,342.3510000000001,0.9998502,3.0,1.0
0,354,O=C1COc2ccccc2N1,N1c2c(ccc(C(=O)O)c2)OCC1=O,0.5336764,0.5336763858795166,75.63,0.15199663,193.15799999999996,1.0,2.0,1.0
1,354,c1ccc(NCCCn2cncn2)cc1,C(Cn1cncn1)CNc1cc(OC)ccc1,0.48981252,0.4898125231266022,51.97,0.11751401,232.287,1.0,2.0,1.0
2,354,O=C1COc2ccc(C(=O)Nc3ccccc3)cc2N1,N(c1cc(OC)ccc1)C(c1ccc2c(c1)NC(=O)CO2)=O,0.5356295,0.5356295108795166,76.66,0.15367155,298.29800000000006,1.0,3.0,1.0
3,354,O=C1C=CCC=C1C(=O)Nc1ccccc1,C1=CC(=O)C(C(=O)Nc2ccc(OC)cc2)=CC1,0.49604297,0.49604296684265137,55.400000000000006,0.12205565,243.262,1.0,2.0,1.0
4,354,O=C1COc2ccc(-c3ccc(-n4cnnn4)cc3)cc2N1,c12c(ccc(-c3ccc(-n4nnnc4)c(OC)c3)c1)OCC(=O)N2,0.5634447,0.5634446740150452,91.16,0.17887671,323.31200000000007,1.0,4.0,1.0
0,360,O=C(CCNS(=O)(=O)c1ccc2c(c1)NC(=O)CO2)Nc1ccccc1,C(CCNS(=O)(=O)c1ccc2c(c1)NC(=O)CO2)(=O)Nc1ccc(OCC)cc1,0.0,0.0,122.83000000000003,0.24486023,419.4590000000002,0.0,3.0,1.0
1,360,O=C(Nc1ccccc1)Nc1ccccc1,c1c(C(O)=O)ccc(NC(=O)Nc2cc(OC)ccc2)c1,0.55667996,0.5566799640655518,87.66000000000001,0.172511,286.287,1.0,2.0,1.0
2,360,c1ccc2c3c([nH]c2c1)CCCC3,c12c3c(cccc3)[nH]c1CCC(O)(CNCCNCCO)C2,0.5425766,0.5425766110420227,80.31,0.15972877,303.40600000000006,1.0,3.0,1.0
3,360,O=C1COc2[nH]c(=O)ccc2N1,[nH]1c(=O)ccc2c1OCC(=O)N2,0.52529544,0.5252954363822937,71.19,0.14494757,166.136,1.0,2.0,1.0
4,360,O=C1c2cc3ccccc3n2C(=O)N1CC1CC1,n12c(cc3ccc(C(O)=O)cc13)C(=O)N(C(C1CC1)O)C2=O,0.5803377,0.5803377032279968,99.84,0.195453,300.27,1.0,4.0,1.0
5,360,O=C1COc2cccc(NC(=O)Nc3ccccc3)c2N1,c1cc(NC(=O)Nc2ccc(OC)cc2)c2c(c1)OCC(=O)N2,0.55866766,0.5586676597595215,88.69,0.1743655,313.31300000000005,1.0,3.0,1.0
0,365,O=c1[nH]ccc2ccccc12,c12c(=O)n(C)cc(CNCCNCCO)c1cccc2,0.51612204,0.516122043132782,66.29,0.13748561,275.352,1.0,2.0,1.0
1,365,O=C1COc2ccccc2N1,c12c(cccc1N)OCC(=O)N2C,0.49633473,0.4963347315788269,55.56,0.12227115,178.19100000000003,1.0,2.0,1.0
2,365,O=C1CCc2c([nH]c3ccccc23)C(=O)N1CC1CC1,C1Cc2c([nH]c3ccccc32)C(=O)N(C(C2CC2)O)C1=O,0.5294591,0.5294591188430786,73.4,0.14842167,284.315,1.0,4.0,1.0
3,365,O=C(Nc1ccccc1)Nc1cccc2c1OC2=O,c1(NC(Nc2cccc3c2OC3=O)=O)ccc(C(=O)O)cc1,0.5899164,0.0,104.73,0.2052917,298.25399999999996,1.0,3.0,1.0
4,365,O=C(Nc1cccc2c1OCC(=O)O2)Nc1cccc2c1C(=O)O2,c12cccc(NC(Nc3c4c(ccc3)OC(=O)CO4)=O)c1C(=O)O2,0.5864448,0.5864447951316833,102.96,0.20168863,326.26400000000007,1.0,4.0,1.0
0,374,c1cnc2[nH]cnc2c1,n1(C)cnc2c1ncc(CO)c2NCCCO,0.5481045,0.5481045246124268,83.2,0.16466077,236.27499999999995,1.0,2.0,1.0
1,374,O=c1[nH]ncc2ccccc12,C(Nc1c2cc(OC)ccc2c(=O)[nH]n1)CNCCO,0.5792238,0.5792238116264343,99.27,0.1943297,278.312,1.0,2.0,1.0
2,374,O=C(Nc1ccccc1)Nc1cccc2c1C(=O)O2,c12c(cccc1NC(=O)Nc1cc(OC)ccc1)OC2=O,0.5356295,0.5356295108795166,76.66,0.15367155,284.2710000000001,1.0,3.0,1.0
3,374,O=C(Nc1ccccc1)Nc1cccc2[nH]c(=O)oc12,c1(=O)oc2c([nH]1)cccc2NC(=O)Nc1ccc(OC)cc1,0.5735465,0.5735465288162231,96.36,0.18867134,299.28600000000006,1.0,3.0,1.0
