oracle_calls,scaffold,smiles,reward,penalized_reward,quickvina2_gpu_raw_values,quickvina2_gpu_reward,qed_raw_values,qed_reward,sa_score_raw_values,sa_score_reward
506,O=C(CCC(=O)Nc1ccccc1)Nc1ccccc1,c1c(C)cc(NC(=O)CCC(Nc2ccc(C)cc2C)=O)cc1C,0.7030667,0.7030667066574097,-8.7,0.53770506,0.8622920640359684,0.8622920640359684,1.7862516851088994,0.7495334
510,c1ccc(Oc2ccccn2)cc1,c1c(Cl)ccc(Oc2ncccc2Cl)c1,0.6401992,0.6401991844177246,-6.9,0.44091386,0.7848981984247766,0.7848981984247766,1.7133027073549005,0.75819045
510,O=C(CC[C@H]1CCCOC1)NCc1ccccc1,N(C(CC[C@H]1CCCOC1)=O)Cc1cc(C)ccc1,0.6617744,0.6617743968963623,-7.8,0.4892083,0.8848034432697488,0.8848034432697488,2.3958929934648534,0.6695598
510,O=C(Cc1ccccc1)NCC(=O)Nc1ccccc1,C(=O)(Cc1c(Cl)cccc1)NCC(Nc1cc(C)cc(C)c1)=O,0.69767016,0.6976701617240906,-8.3,0.5161844,0.8837367619973014,0.8837367619973014,1.8284868883584515,0.7444279
510,O=C(CN1CCC(c2ccccc2)CC1)N1CCCCCC1,C1CC(c2ccc(Cl)cc2)CCN1CC(N1CCC[C@H](C(F)(F)F)CC1)=O,0.63497066,0.6349706649780273,-9.0,0.55375826,0.730554451691512,0.730554451691512,2.6488768060367303,0.63283175
516,O=C(Cc1ccc2c(c1)OCO2)Nc1ccn[nH]1,[nH]1c(NC(=O)Cc2cc3c(c(Cl)c2)OCO3)cc(C(C)C)n1,0.6489588,0.6489588022232056,-7.8,0.4892083,0.9069036284541269,0.9069036284541269,2.760954622695442,0.6160223
516,O=C(Cc1ccccc1)NCC(=O)N1CCCCCC1,c1(C)cc(C)ccc1CC(=O)NCC(=O)N1CCC[C@@H](C(F)(F)F)CC1,0.68780917,0.68780916929245,-9.6,0.5854987,0.88520175669837,0.88520175669837,2.682499190935566,0.6278208
516,O=C(CC[C@@H]1CCCOC1)NCC(=O)Nc1ccccc1,Cc1cc(NC(CNC(CC[C@@H]2CCCOC2)=O)=O)cc(C)c1,0.63140845,0.6314084529876709,-7.3,0.46229494,0.8468897478194216,0.8468897478194216,2.580306275845855,0.6429618
516,O=C(Cc1ccccc1)NCC(=O)Nc1ccccc1,N(c1cccc(C(F)(F)F)c1)C(CNC(=O)Cc1ccc(C)cc1)=O,0.70179206,0.7017920613288879,-8.6,0.5323349,0.8691895593630921,0.8691895593630921,1.807203744537846,0.74700916
516,O=C(CN1CCC(c2ccccc2)CC1)NCc1ccccc1,Cc1ccc(C2CCN(CC(N(Cc3ccc(O)cc3)C)=O)CC2)cc1,0.6940839,0.0,-8.3,0.5161844,0.8950582897320801,0.8950582897320801,1.9942833356175065,0.72373545
516,c1ccc(CNCC[NH+]2CCCC2)cc1,C1C[NH+](CCN(C)Cc2cc(C(F)(F)F)ccc2)CC1,0.5734546,0.5734546184539795,-6.9,0.44091386,0.8677895376991585,0.8677895376991585,3.5446168942925365,0.49286616
524,O=C(NCCc1ccccc1)c1ccc2c(c1)OCO2,CC(c1ccccc1)(CNC(=O)c1ccc2c(c1)OCO2)C,0.7245703,0.0,-9.0,0.55375826,0.9429132143940913,0.9429132143940913,1.956558522021922,0.7285337
524,O=C(Cc1ccccc1)NCC(=O)Nc1ccccc1,N(c1cc(C(F)(F)F)ccc1)C(CNC(Cc1ccc(C)cc1C)=O)=O,0.69807684,0.6980768442153931,-8.9,0.5484179,0.8514055297565761,0.8514055297565761,1.9564004537106818,0.7285537
524,O=C(Cc1ccccc1)Nc1ccc2ccccc2c1,c1(CC(=O)Nc2cc3cccc(Cl)c3cc2)c(Cl)cccc1,0.65787005,0.6578700542449951,-8.9,0.5484179,0.6910232842581573,0.6910232842581573,1.771466214329612,0.75130457
524,O=C(NC[C@H]1CCCO1)c1cc(-c2ccccc2)on1,O1CCC[C@@H]1CNC(=O)c1cc(-c2ccccc2)on1,0.6670282,0.6670281887054443,-7.7,0.4838156,0.926775741360525,0.926775741360525,2.4498621518388273,0.6618782
524,O=S(=O)(NCCN1CCOCC1)c1ccccc1,N(CCN1CCOCC1)S(=O)(=O)c1ccccc1,0.63788575,0.6378857493400574,-6.4,0.4145013,0.8356961038712233,0.8356961038712233,1.7882139467019744,0.74929774
524,c1ccc(-c2ccc3ccccc3c2)cc1,c1cccc2c1cc(-c1ccc(Cl)cc1)cc2,0.61713517,0.6171351671218872,-8.7,0.53770506,0.5493478994276628,0.5493478994276628,1.3742715049174805,0.79569966
524,O=C(Cc1ccccc1)NCC(=O)N1CCCCCCC1,N(C(=O)Cc1ccc(C)cc1C)CC(=O)N1CCCC(C(F)(F)F)CCC1,0.71500695,0.715006947517395,-10.2,0.6165448,0.8632598130699093,0.8632598130699093,2.2724342778463367,0.68679106
524,O=C(CCC(=O)Nc1ccccc1)NCC(=O)Nc1ccccc1,c1c(C)cc(C)cc1NC(CNC(CCC(Nc1c(C)cc(C)cc1)=O)=O)=O,0.6326414,0.6326413750648499,-8.1,0.5053965,0.6869111122631909,0.6869111122631909,1.950045506700624,0.7293568
531,O=C(CCc1ccccc1)N1CCCCCCC1,Oc1ccc(CCC(=O)N2CCCC(C(F)(F)F)CCC2)cc1,0.69659466,0.6965946555137634,-8.4,0.5215733,0.9133507180985233,0.9133507180985233,2.1034628498969106,0.7095573
531,O=C(Cc1ccccc1)N1CCCCC1,C1CC(C(N)=O)CCN1C(=O)Cc1ccc(C)cc1,0.70464474,0.7046447396278381,-8.4,0.5215733,0.8889708870169075,0.8889708870169075,1.7439014834374333,0.7545842
531,O=C(Cc1ccccc1)Nc1ccc2ccccc2c1,c1c(Cl)cc2c(ccc(NC(Cc3c(C)cc(C)cc3)=O)c2)c1,0.67452806,0.6745280623435974,-9.7,0.5907277,0.6966778265659559,0.6966778265659559,1.8177804830330047,0.74572855
531,O=C(Cc1ccccc1)Nc1ccccc1,Cc1c(CC(Nc2cc(C(F)(F)F)ccc2)=O)ccc(C)c1,0.7186141,0.0,-9.1,0.55908614,0.8882590734591822,0.8882590734591822,1.8051695110329096,0.74725497
531,O=C(Cc1cccc2ccccc12)Nc1ccn[nH]1,c12cccc(CC(=O)Nc3[nH]nc(C(C)C)c3)c1cccc2,0.6380322,0.6380321979522705,-8.0,0.5,0.766914582958276,0.766914582958276,2.340532148395548,0.67734647
531,O=C(CC[C@@H]1CCCO1)NCCc1ccccc1,[C@@H]1(CCC(NCCc2cc(C)ccc2)=O)CCCO1,0.65196794,0.6519679427146912,-7.6,0.47842667,0.8545485681391591,0.8545485681391591,2.3370065598984215,0.6778391
531,O=C(NCCc1ccccc1)c1ccc2ccccc2c1,c1cc(CCNC(=O)c2cc3c(cccc3)cc2)c(Cl)cc1,0.6833831,0.6833831071853638,-8.9,0.5484179,0.7568768838645692,0.7568768838645692,1.6207661456482967,0.76887524
535,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,C(CNC(=O)c1ccc(Cl)cc1)(Nc1cc(C(F)(F)F)ccc1)=O,0.6971828,0.6971827745437622,-8.2,0.5107917,0.8766788149201425,0.8766788149201425,1.7255153214725354,0.7567554
535,O=C(CN1CCC(c2ccccc2)CC1)NCCc1ccccc1,C(C(=O)NCCc1c(Cl)cccc1)N1CCC(c2ccc(Cl)cc2)CC1,0.65796244,0.657962441444397,-7.9,0.4946035,0.7847835845298858,0.7847835845298858,1.914419643309813,0.73383117
535,O=C(CCc1ccccc1)N1CCC[C@H](Cc2ccccc2)C1,C(N1C[C@@H](Cc2ccc(O)cc2)CCC1)(CCc1ccccc1O)=O,0.68380713,0.6838071346282959,-9.1,0.55908614,0.8761773247065966,0.8761773247065966,2.5133966147883093,0.65272486
535,O=C(CN1CCN(C(=O)CCc2ccccc2)CC1)Nc1ccccc1,c1(Cl)ccc(NC(CN2CCN(C(CCc3ccc(Cl)cc3)=O)CC2)=O)c(Cl)c1,0.63212246,0.6321224570274353,-7.8,0.4892083,0.7053378777222912,0.7053378777222912,1.929023082872071,0.7320028
541,O=C(Cc1ccccc1)Nc1cccc(-c2ccccc2)n1,N(c1nc(-c2ccccc2)ccc1)C(=O)Cc1ccc(C)cc1,0.7080384,0.7080383896827698,-9.8,0.5959363,0.7830085629815463,0.7830085629815463,1.6919654905398467,0.7606837
541,O=C(Cc1cccc2ccccc12)NCCN1CCOCC1,C1CN(CCNC(Cc2c3ccccc3ccc2)=O)CCO1,0.69289094,0.6928909420967102,-7.8,0.4892083,0.9154793137990073,0.9154793137990073,1.8421096293761057,0.7427666
541,O=S(=O)(c1ccc2ccccc2c1)N1CCCCC1,c1cccc2c1cc(S(=O)(=O)N1CCC(C(N)=O)CC1)cc2,0.7121549,0.7121549248695374,-8.4,0.5215733,0.9355162421660425,0.9355162421660425,1.86293774924631,0.7402131
541,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,N1(C(CCc2ccc(O)cc2)=O)CCC(c2ccc(Cl)cc2)CC1,0.69603026,0.6960302591323853,-8.2,0.5107917,0.8942592928979175,0.8942592928979175,1.8792227705452014,0.73820513
541,O=C(Cc1ccccc1)NCC(=O)c1ccccc1,O=C(Cc1c(C)cc(C)cc1)NCC(=O)c1ccccc1,0.71369946,0.713699460029602,-9.2,0.5644005,0.8565947243926921,0.8565947243926921,1.7661432292978798,0.7519402
541,O=S(=O)(Cc1ccccc1)NCCN1CCOCC1,O=S(=O)(Cc1ccc(C)cc1)NCCN1CCOCC1,0.67236376,0.6723637580871582,-8.0,0.5,0.841695343564888,0.841695343564888,2.005873690128279,0.72225076
548,O=C(Cc1ccccc1)Nc1ccc2ccccc2c1,c1ccc2c(c1)ccc(NC(Cc1ccc(C)cc1C)=O)c2,0.69181603,0.6918160319328308,-9.5,0.5802503,0.7475452986376329,0.7475452986376329,1.6690508297142301,0.7633416
548,O=S(=O)(NC[C@H]1CCCO1)c1cn[nH]c1,n1n(C(C)C)cc(S(NC[C@@H]2OCCC2)(=O)=O)c1,0.5894825,0.5894824862480164,-6.2,0.4040637,0.8655599007882543,0.8655599007882543,2.9587855738343496,0.58568716
548,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,c1(C2CCN(C(CCc3c(Cl)cccc3)=O)CC2)ccc(Cl)cc1,0.6476933,0.6476932764053345,-8.2,0.5107917,0.7197025860925841,0.7197025860925841,1.8718642421171072,0.7391137
548,O=C(CCc1ccccc1)N1CCC[C@@H](Cc2ccccc2)C1,c1cccc(CCC(N2CCC[C@@H](Cc3ccc(O)cc3)C2)=O)c1O,0.67044914,0.6704491376876831,-8.5,0.5269573,0.8761773247065965,0.8761773247065965,2.5133966147883093,0.65272486
548,O=C(NCCCc1ccccc1)c1ccc2ccccc2c1,c1cc(O)c2c(c1)ccc(C(NCCCc1ccc(O)cc1)=O)c2,0.6187308,0.6187307834625244,-8.2,0.5107917,0.628744841358817,0.628744841358817,1.8845806300769734,0.7375423
548,c1ccc2ccccc2c1,c1cccc2c1cc(Cl)cc2,0.58502704,0.0,-7.0,0.44624177,0.5564479696593142,0.5564479696593142,1.2696022593741532,0.8063676
548,O=C(NCCN1CCOCC1)c1ccc2ccccc2c1,c12ccc(C(=O)NCCN3CCOCC3)cc1cccc2Cl,0.6829253,0.682925283908844,-7.3,0.46229494,0.941729139810618,0.941729139810618,1.9322223956482958,0.7316012
555,O=C(Cc1ccccc1)NCC(=O)c1ccccc1,c1ccc(C(=O)CNC(Cc2ccc(C)cc2)=O)cc1,0.7008784,0.700878381729126,-8.5,0.5269573,0.8461482778495213,0.8461482778495213,1.5917400868894127,0.7721579
555,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,c1ccc(C2CCN(C(CCc3ccc(O)cc3)=O)CC2)cc1,0.69900316,0.6990031599998474,-7.8,0.4892083,0.9345879303978726,0.9345879303978726,1.8072378211942688,0.74700505
555,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,c1(C2CCN(C(CCc3c(O)cccc3)=O)CC2)ccc(Cl)cc1,0.69841176,0.698411762714386,-8.4,0.5215733,0.8942592928979175,0.8942592928979175,1.9418394929532283,0.7303916
555,O=C(CCc1ccccc1)N1CCC[C@@H](Cc2ccccc2)C1,C(c1c(O)ccc(C[C@@H]2CCCN(C(CCc3ccc(O)cc3)=O)C2)c1)(F)(F)F,0.63049805,0.6304980516433716,-8.6,0.5323349,0.7656380786585694,0.7656380786585694,2.7680107274833183,0.6149542
555,O=S(=O)(NC[C@H]1CCCO1)c1cn[nH]c1,Cn1ncc(S(=O)(NC[C@H]2CCCO2)=O)c1,0.5724461,0.5724461078643799,-5.8,0.38345522,0.8021668452352938,0.8021668452352938,2.8016177001138445,0.609852
555,O=C(Cc1cccc2ccccc12)Nc1ccc2ccccc2c1,c12ccccc1c(CC(=O)Nc1cc3cc(Cl)ccc3cc1)ccc2,0.5966902,0.5966901779174805,-9.3,0.56970006,0.4971322621156086,0.4971322621156086,1.781395387915314,0.7501161
555,O=C(Cc1ccccc1)Nc1ccc2ccccc2c1,c1ccc(O)c2cc(NC(=O)Cc3ccc(C)cc3C)ccc12,0.6823277,0.6823276877403259,-9.3,0.56970006,0.755804652808263,0.755804652808263,1.8827104238614076,0.7377738
558,O=C(Cc1cccc2ccccc12)NCCc1ccccc1,c1c(CCNC(Cc2c3ccccc3ccc2)=O)ccc(O)c1,0.6665985,0.6665984988212585,-8.3,0.5161844,0.7583231888800995,0.7583231888800995,1.7258369027097675,0.75671756
558,O=C(Cc1ccccc1)Nc1ccc2ccccc2c1,c1c(C)cc(C)c(CC(=O)Nc2ccc3c(cccc3C)c2)c1,0.6821459,0.682145893573761,-9.6,0.5854987,0.7287625219103071,0.7287625219103071,1.8327471102519404,0.7439091
558,O=C(CNC(=O)c1ccccc1)c1ccccc1,c1c(Cl)ccc(C(NCC(=O)c2ccccc2)=O)c1,0.70349354,0.7034935355186462,-8.2,0.5107917,0.8707944401327841,0.8707944401327841,1.496048943524519,0.782746
564,O=C(Cc1ccc2c(c1)OCO2)NCCc1ccccc1,C(NCCc1ccc(O)cc1)(Cc1cc2c(cc1)OCO2)=O,0.6757313,0.6757313013076782,-7.5,0.47304276,0.886138944822897,0.886138944822897,1.8964409052636793,0.7360712
564,O=C(NCCN1CCOCC1)c1ccc2ccccc2c1,O=C(c1cc2c(cc1)cc(Cl)cc2)NCCN1CCOCC1,0.68014735,0.6801473498344421,-7.1,0.45158204,0.941729139810618,0.941729139810618,1.8658517225713744,0.7398545
564,O=C(NCCCc1ccccc1)c1cc(-c2ccccc2)on1,n1oc(-c2ccccc2)cc1C(NCCCc1ccc(O)cc1)=O,0.645028,0.6450279951095581,-8.7,0.53770506,0.6819927957944544,0.6819927957944544,1.9303791776163912,0.7318326
564,O=C(Nc1cccnc1)c1ccccc1,O=C(c1ccccc1)Nc1cccnc1,0.67643386,0.6764338612556458,-7.7,0.4838156,0.8042302799124038,0.8042302799124038,1.3766222796430796,0.79545516
564,O=C(CCC(=O)Nc1cccnc1)Nc1ccccc1,c1(NC(CCC(Nc2cnccc2)=O)=O)c(C)cc(C)cc1,0.68187296,0.6818729639053345,-7.5,0.47304276,0.8906809195443403,0.8906809195443403,1.7617178981296853,0.75246775
564,O=C(CNC(=O)c1ccccc1)NCc1ccccc1,c1(O)c(CN(C(=O)CNC(=O)c2ccccc2)C)cccc1,0.6790897,0.6790897250175476,-7.5,0.47304276,0.8837725927886896,0.8837725927886896,1.789850156194202,0.7491011
571,O=C(NCCN1CCOCC1)c1ccccc1,c1c(C(=O)NCCN2CCOCC2)cccc1,0.6580227,0.6580227017402649,-6.9,0.44091386,0.8355340633873874,0.8355340633873874,1.580670581840554,0.77340114
571,O=C(CCC(=O)N1CCCCC1)Nc1ccccc1,Cc1cc(C)cc(NC(CCC(N2CCC(C(N)=O)CC2)=O)=O)c1,0.6796086,0.6796085834503174,-8.1,0.5053965,0.8606097591813666,0.8606097591813666,2.010404132661346,0.7216691
571,O=C(Cc1ccccc1)NCC(=O)N1CCCCC1,O=C(NCC(N1CCC(C(N)=O)CC1)=O)Cc1c(C)cc(C)cc1,0.69897825,0.6989782452583313,-9.4,0.5749837,0.8310848885064305,0.8310848885064305,2.064666370423584,0.7146445
571,O=C(Cc1ccc2c(c1)OCO2)NCC(=O)N1CCCCCCC1,C1CN(C(=O)CNC(Cc2ccc3c(c2)OCO3)=O)CCCC(C(F)(F)F)C1,0.67848307,0.6784830689430237,-8.9,0.5484179,0.8439731477137029,0.8439731477137029,2.3586926469021954,0.67480266
571,O=C(NCCCc1ccccc1)C1=Cc2cc3ccccc3cc2OCO1,c1c2cc3c(cc2c(C)cc1)cc(C(=O)NCCCc1ccc(O)cc1)OCO3,0.626039,0.6260390281677246,-9.9,0.60112333,0.638308858860119,0.638308858860119,2.604140196246499,0.6394547
571,O=S(=O)(NCCN1CCOCC1)c1ccccc1,c1ccccc1S(=O)(=O)N(CCN1CCOCC1)C,0.61530405,0.6153040528297424,-6.1,0.39887664,0.7960108677286731,0.7960108677286731,1.9155617640373368,0.7336885
571,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,C(=O)(N1CCC(c2ccccc2)CC1)CCc1c(O)cccc1,0.69908977,0.699089765548706,-7.9,0.4946035,0.9345879303978726,0.9345879303978726,1.8717236994950728,0.73913103
576,O=C(Cc1ccccc1)Nc1ccccc1,c1c(NC(Cc2ccc(C)cc2)=O)c(C)cc(C)c1,0.7181982,0.0,-8.6,0.5323349,0.8854767905531885,0.8854767905531885,1.466839944975895,0.7859062
576,O=C(Cc1ccccc1)NCC(=O)N1CCCCCC1,C(C(N1CC[C@@H](C(F)(F)F)CCC1)=O)NC(Cc1ccc(C)cc1C)=O,0.6751486,0.675148606300354,-9.0,0.55375826,0.88520175669837,0.88520175669837,2.682499190935566,0.6278208
576,O=C(Cc1cccc2ccccc12)NCc1ccccc1,C(NCc1ccc(O)cc1)(Cc1cccc2c1cccc2)=O,0.6866075,0.6866074800491333,-8.9,0.5484179,0.7736881902767314,0.7736881902767314,1.67316951103291,0.76286536
576,O=C(CNC(=O)c1ccccc1)Nc1ccccc1,c1cc(NC(=O)CNC(c2ccccc2)=O)ccc1C(F)(F)F,0.714186,0.7141860127449036,-8.4,0.5215733,0.9087136468613188,0.9087136468613188,1.6233236672046019,0.76858443
576,c1ccc(-c2ccno2)cc1,c1cc(-c2ccccc2)on1,0.5725484,0.5725483894348145,-6.4,0.4145013,0.6151380131927783,0.6151380131927783,1.8961905460874409,0.73610234
581,O=C(Cc1ccccc1)Nc1cccnc1,c1(C)c(CC(=O)Nc2cccnc2)cccc1,0.69939154,0.6993915438652039,-8.2,0.5107917,0.8735491459577895,0.8735491459577895,1.6397714484025663,0.766708
581,O=C1CC2=CC=CC2=CC=CC=C2CCN(CCC2c2ccccc2)C(=O)CN1,C(c1ccc(O)cc1)1CCN(C(=O)CNC(=O)Cc2cccc2ccccc21)CC2,0.47296688,0.47296687960624695,-9.0,0.55375826,0.7551468663704843,0.7551468663704843,5.192623761289719,0.25301167
581,O=C(c1cccnc1Oc1ccccc1)N1CCCCC1,c1(C(=O)N2CCC(C(N)=O)CC2)cccnc1Oc1ccccc1,0.68490225,0.6849022507667542,-7.5,0.47304276,0.9336442717030851,0.9336442717030851,1.9651050447926952,0.72745126
581,O=C(NCCCc1ccccc1)c1ccc2cnccc2c1,c1(O)ccc(CCCNC(c2cc3c(cc2)cncc3)=O)cc1,0.6592708,0.6592708230018616,-8.9,0.5484179,0.7109459792656588,0.7109459792656588,1.9056488430082776,0.7349255
581,O=C(NCCN1CCOCC1)c1cc(-c2ccccc2)[nH]n1,N1(CCNC(=O)c2n[nH]c(-c3ccccc3)c2)CCOCC1,0.6505719,0.650571882724762,-7.0,0.44624177,0.8685188132594759,0.8685188132594759,2.096648800973739,0.71045464
585,O=C(CCc1ccccc1)N1CCCCC1,C(CC(N1CCC(C(=O)N)CC1)=O)c1ccc(O)cc1,0.6729772,0.0,-7.6,0.47842667,0.8617829305802028,0.8617829305802028,1.8708072789079218,0.73924404
585,O=C(CC(=O)c1ccccc1)Nc1ccccc1,C(C(c1ccccc1)=O)C(Nc1cc(C)cc(C)c1)=O,0.6494205,0.6494204998016357,-8.6,0.5323349,0.6802562211715818,0.6802562211715818,1.728990520666164,0.75634605
585,O=C(NCc1ccccc1)C1CCC1,C1CCC1C(NCc1ccc(O)cc1)=O,0.6510215,0.6510214805603027,-7.1,0.45158204,0.7902284570003577,0.7902284570003577,1.582389162759961,0.77320844
585,O=C(CCc1ccccc1)NCc1ccccc1,CN(C(CCc1ccc(O)cc1)=O)Cc1ccccc1O,0.6813312,0.681331217288971,-7.7,0.4838156,0.8876020461181916,0.8876020461181916,1.892934102831127,0.73650676
591,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,C1CN(C(=O)CCc2ccc(C)cc2)CCC1c1ccc(O)cc1,0.7229875,0.7229874730110168,-9.0,0.55375826,0.9222932046029365,0.9222932046029365,1.8650655799097517,0.7399513
591,O=C(Cc1cccc2ccccc12)NCC(=O)N1CCCCCC1,C1N(C(=O)CNC(Cc2c3c(ccc2)cccc3)=O)CC[C@@H](C(F)(F)F)CC1,0.67707086,0.6770708560943604,-9.2,0.5644005,0.8628824914770972,0.8628824914770972,2.618540605844924,0.63732845
591,O=C(Cc1cccc2ccccc12)NCCc1ccccc1,c12c(CC(NCCc3c(Cl)cccc3)=O)cccc1cccc2,0.6639152,0.66391521692276,-8.4,0.5215733,0.7407612849040015,0.7407612849040015,1.7197549279680935,0.757433
591,O=C(NCc1ccccc1)C1CCCCCC1,C1C(C(NCc2ccc(O)cc2)=O)CCC(C(F)(F)F)(C(F)(F)F)CC1,0.5511225,0.5511224865913391,-8.2,0.5107917,0.5872686019566803,0.5872686019566803,3.1353962966467552,0.558038
591,O=C(Cc1ccccc1)NCCc1ccccc1,c1c(C)ccc(CC(NCCc2cc(Cl)ccc2)=O)c1,0.7194532,0.7194532155990601,-8.7,0.53770506,0.8951413832122175,0.8951413832122175,1.5780153905331389,0.7736986
591,O=C(NCc1ccccc1)c1ccncc1,C(c1ccncc1Cl)(NCc1ccc(O)cc1)=O,0.6724969,0.6724969148635864,-7.2,0.4569335,0.8926776314400396,0.8926776314400396,1.8185946115122764,0.7456298
598,O=C(CCC(=O)Nc1ccc2c(c1)OCO2)Nc1ccccc1,c12c(ccc(NC(CCC(=O)Nc3c(C)cc(C)cc3)=O)c1)OCO2,0.6860953,0.6860952973365784,-8.0,0.5,0.8745872279422039,0.8745872279422039,1.8764269674875855,0.73855054
598,O=C(NCCc1ccccc1)C1CCC1,c1c(Cl)cccc1CCNC(C1CCC1)=O,0.6863765,0.6863765120506287,-7.8,0.4892083,0.857437775441081,0.857437775441081,1.60301001380987,0.77088726
598,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,c1cccc(O)c1CCC(N1CCC(c2ccc(O)cc2)CC1)=O,0.69588196,0.6958819627761841,-8.3,0.5161844,0.9050920304268435,0.9050920304268435,2.0133619009799855,0.7212889
598,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,Clc1ccc(C2CCN(C(CCc3ccc(C)cc3)=O)CC2)cc1,0.69533944,0.6953394412994385,-9.6,0.5854987,0.7669760922345504,0.7669760922345504,1.7935431718829946,0.74865687
598,O=C(Cc1ccccc1)Nc1cccnc1,Cc1cc(C)c(CC(Nc2cnccc2)=O)cc1,0.71098053,0.7109805345535278,-8.6,0.5323349,0.8959215824959771,0.8959215824959771,1.7525321680733619,0.7535605
598,O=C(NCCc1ccccc1)c1cccnc1,c1cc(C(=O)NCCc2ccccc2Cl)cnc1,0.6867831,0.6867830753326416,-7.3,0.46229494,0.9184483474360449,0.9184483474360449,1.6726092129741623,0.7629302
598,O=C(Cc1ccccc1)NCc1ccccc1,c1cc(CC(=O)NCc2cc(O)ccc2)ccc1C,0.7172886,0.717288613319397,-8.8,0.5430665,0.8817641102067041,0.8817641102067041,1.604807917883491,0.7706841
605,O=C(NCCc1ccccc1)c1ccc2ccccc2c1,Cc1ccc2c(c1)ccc(C(=O)NCCc1ccccc1Cl)c2,0.66894644,0.6689464449882507,-8.7,0.53770506,0.7355986346733525,0.7355986346733525,1.725020192554254,0.7568137
605,O=C(Cc1cccc2ccccc12)NCc1ccccc1,c1c2c(ccc(O)c2CC(=O)NCc2ccc(O)cc2)ccc1,0.63587064,0.635870635509491,-8.1,0.5053965,0.6934315948231841,0.6934315948231841,1.9161180946521554,0.7336189
605,O=C(CCc1ccccc1)N1CCCN(C(=O)CCc2ccccc2)CC1,c1c(CCC(=O)N2CCCN(C(=O)CCc3ccc(O)cc3)CC2)ccc(O)c1,0.66283834,0.662838339805603,-8.3,0.5161844,0.7867492257596991,0.7867492257596991,2.045765384913256,0.7171034
605,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,C1CN(C(CCc2ccc(O)cc2)=O)CCC1c1ccc(O)cc1,0.7103587,0.7103586792945862,-8.8,0.5430665,0.9050920304268435,0.9050920304268435,1.9507451785719585,0.72926843
605,O=C(CCc1ccccc1)N1CCC(c2ccccc2)CC1,N1(C(=O)CCc2ccc(C)cc2)CCC(c2ccccc2)CC1,0.6946312,0.6946312189102173,-8.7,0.53770506,0.8228556374167054,0.8228556374167054,1.7190006225719952,0.7575216
605,O=C(Cc1ccccc1)Nc1cccnc1,c1c(CC(Nc2cnccc2)=O)ccc(C)c1,0.69969743,0.6996974349021912,-8.1,0.5053965,0.8735491459577895,0.8735491459577895,1.5582006477746209,0.77590996
605,O=C(NCCc1ccccc1)C(=O)c1ccccc1,O=C(NCCc1cccc(Cl)c1)C(=O)c1ccccc1,0.64015776,0.6401577591896057,-8.2,0.5107917,0.6788193470139752,0.6788193470139752,1.7268834067274703,0.7565943
609,O=C(CCc1ccccc1)N1CC[C@@H](Cc2ccccc2)C1,C1[C@@H](Cc2ccc(O)cc2)CN(C(CCc2ccc(O)cc2)=O)C1,0.6817666,0.6817666292190552,-8.7,0.53770506,0.8877433055950609,0.8877433055950609,2.4360061090230882,0.6638588
609,O=C(NCCc1ccccc1)N1CCC(c2ccccc2)CC1,N(C(N1CCC(c2ccc(Cl)cc2)CC1)=O)CCc1ccccc1Cl,0.6739024,0.6739023923873901,-8.6,0.5323349,0.7876883889587196,0.7876883889587196,1.9458973900227967,0.7298802
609,O=C(Cc1ccccc1)NCCc1ccccc1,c1c(C)ccc(CC(NCCc2cccc(O)c2)=O)c1,0.70640135,0.0,-8.5,0.5269573,0.8762515481138754,0.8762515481138754,1.6685716658367813,0.763397
609,O=C(Cc1ccc2c(c1)OCO2)NCCc1ccccc1,c1cc(CC(=O)NCCc2cc(Cl)ccc2)cc2c1OCO2,0.7056857,0.0,-8.3,0.5161844,0.9219836995292761,0.9219836995292761,1.877452203340603,0.73842394
612,O=C(Cc1ccccc1)Nc1cccc(-c2ccccc2)n1,c1cccc(CC(Nc2cccc(-c3ccccc3)n2)=O)c1Cl,0.6953098,0.6953098177909851,-9.6,0.5854987,0.763380961055982,0.763380961055982,1.7649161219979437,0.7520866
612,O=C(Cc1ccccc1)NCC(=O)N1CCCCCCCC1,C1C(C(F)(F)F)CCCN(C(CNC(Cc2ccc(C)cc2C)=O)=O)CCC1,0.6498223,0.6498222947120667,-9.6,0.5854987,0.8354513223085773,0.8354513223085773,3.1168198803075757,0.5609663
612,O=C(NCCc1ccccc1)c1cc[nH]n1,c1c(Cl)cccc1CCNC(c1ccn(C(C)C)n1)=O,0.69321895,0.6932189464569092,-8.1,0.5053965,0.9200231168051644,0.9200231168051644,2.050869092094734,0.7164407
